ra,lumclass,vmag,dec,picid
358.8398021000001,GIANT,8.3760004,48.6372647,431713737
8.4837992,DWARF,9.5,48.6541549,202837242
7.9709185,DWARF,7.880000099999998,48.6601119,202763293
6.1925175,DWARF,9.637000099999998,48.67899050000001,202438056
3.0074243,GIANT,8.1700001,48.6798011,201895104
11.8370541,GIANT,9.3219995,48.6800937,240788393
6.368549400000001,GIANT,8.956000300000003,48.6854768,202492329
7.0247319,DWARF,9.132,48.7071072,202551087
359.1000995,DWARF,9.974,48.7112623,470075204
3.2499445,GIANT,9.7229996,48.715578,201971911
0.8042501,GIANT,8.6499996,48.72138220000001,201520274
4.3747297,GIANT,9.5810003,48.72583770000001,202149590
7.401673,DWARF,9.3990002,48.7297289,202644786
9.6175428,GIANT,9.6099997,48.7435023,240692231
6.9511013,DWARF,9.369999900000002,48.7475458,202551036
359.6048538,GIANT,8.770999900000001,48.7754294,346548481
357.8117305,,10.0464,48.7814555,2042278557
357.8105682,DWARF,9.5710001,48.781974700000006,431599778
357.8119589,,10.5923,48.7842153,2042278556
356.72864510000005,DWARF,7.559999900000001,48.801652,431484287
5.6845984000000005,DWARF,9.4680004,48.8225173,202330379
6.2192185,DWARF,9.1949997,48.82855960000001,202437862
9.1806599,DWARF,8.6400003,48.8287985,240661123
5.3000193,DWARF,9.494999900000002,48.83029370000001,202285154
8.2445618,DWARF,10.157,48.832032,202765603
5.1042643,DWARF,10.097,48.8652179,202282982
5.0225,GIANT,6.5415802,48.8664197,202221954
4.198648,GIANT,9.7889996,48.8864571,202090489
6.7146163,GIANT,9.491000199999998,48.8968469,202517606
358.5957184,DWARF,8.3900003,48.9283463,431686230
5.4054583,DWARF,9.434,48.9300133,202285278
4.8106472999999985,GIANT,8.441,48.9304195,202219752
358.88274,GIANT,8.0,48.9340401,431713359
356.4403827,DWARF,9.3590002,48.9397092,431421744
9.1889907,,8.5200005,48.9529381,240661253
357.1597681,GIANT,9.2919998,48.956704,431518077
5.1296935,GIANT,6.4777002,48.9690507,202282868
357.8064496,,9.2838097,48.97656370000001,431587174
2.4818477000000003,DWARF,9.316,48.99541110000001,201786935
0.3626731,DWARF,8.930000300000003,49.0097857,201443862
2.6998501,DWARF,8.0699997,49.0107459,201864778
8.9547916,GIANT,6.9235902000000005,49.0225928,240659139
358.1690778,GIANT,9.6230001,49.02774820000001,431633535
357.9812939,GIANT,8.661999699999999,49.031893,431600128
0.033926099999999994,GIANT,9.4320002,49.0417493,201414592
356.2670229,DWARF,8.923000300000002,49.04857670000001,26992328
6.5928894,GIANT,6.91717,49.05105,202515342
2.5389531,GIANT,9.6379995,49.06022100000001,201864726
7.8748643,DWARF,10.158,49.0710103,202709903
7.8754436,DWARF,11.3956,49.0711076,601474591
10.9994723,GIANT,7.1029601,49.0720843,240744355
6.2805302,DWARF,8.7460003,49.0789073,202437592
8.3143655,DWARF,9.6750002,49.0996185,202765959
3.1733871,DWARF,9.3950005,49.11795220000001,201926605
0.9575538,DWARF,10.108,49.1448067,201522600
7.0252724,DWARF,9.654000300000002,49.1700156,202550531
5.1288945,DWARF,8.402999900000001,49.1919047,202282582
5.9946082,GIANT,8.569999699999999,49.2017334,202414874
7.2092787,GIANT,9.5880003,49.2310784,202591904
9.4466262,,10.414,49.2383427,601497558
5.2072444,GIANT,9.8909998,49.2478166,202282510
7.451550599999999,DWARF,9.618,49.2510032,202647075
7.4516921,,11.4217,49.2512131,601476239
5.7749565,DWARF,10.051,49.2595804,202364811
2.704616,GIANT,9.8140001,49.2755521,201867635
7.724130099999999,,11.2536,49.2763057,601512433
7.725512400000001,,10.8494,49.2764471,601512427
7.724755900000001,DWARF,10.303,49.2765693,202671690
3.9779923,GIANT,9.1359997,49.2789588,202087820
0.1177136,DWARF,9.5880003,49.2883063,201414293
0.1173283,DWARF,12.9888,49.2884986,201414292
356.8745363,,7.829999900000002,49.2934272,431484908
3.9195132,GIANT,10.035,49.3028836,202040797
3.5056026,DWARF,11.0718,49.3163205,601629003
3.5059426,GIANT,10.095,49.3164679,201974401
8.621042999999998,DWARF,9.7329998,49.317871,240643281
4.8702002,DWARF,9.7690001,49.3194898,202219282
2.5781928,DWARF,10.039,49.3253692,201864388
8.5967803,DWARF,9.366000199999998,49.32633720000001,240643273
3.9426182,GIANT,8.2797003,49.3304441,202040841
2.6704602000000004,GIANT,9.888999900000002,49.34495070000001,201864367
9.9827561,GIANT,8.619999900000002,49.3494645,240707290
9.791257,GIANT,5.4290400000000005,49.3553033,240694703
9.7945364,DWARF,11.4022,49.3561274,601496887
10.688414300000002,DWARF,9.5500002,49.3749768,240741806
1.7170043,GIANT,9.130000099999998,49.3816088,201653424
3.1406845000000003,DWARF,9.7849998,49.3832488,201926918
6.5548041,DWARF,8.3999996,49.3904294,202514929
9.4860106,GIANT,9.5710001,49.4011084,240678978
2.6415141,GIANT,9.1949997,49.4224941,201864266
7.385863499999999,DWARF,10.043,49.4238594,202643937
4.4232716,GIANT,9.755000099999998,49.4451055,202148739
7.0634863,GIANT,9.4549999,49.4558571,202592165
4.2278678,GIANT,6.4920998,49.4636675,202091193
6.5364115,GIANT,8.479000099999999,49.4678732,202514832
3.8439124,GIANT,9.8579998,49.477047,202041036
359.24066160000007,GIANT,8.9329996,49.4845879,470074278
6.3834384,GIANT,9.0179996,49.485918700000006,202493245
356.5889209,GIANT,9.257,49.4888579,431454988
359.1790804,DWARF,9.4379997,49.4889767,470074273
359.1821748000001,DWARF,12.5053,49.4909282,470074270
357.2006873,DWARF,8.9799995,49.4948055,431518745
9.8695489,DWARF,9.665,49.503516,240694877
4.5888808,DWARF,7.8400002,49.51065870000001,202152389
0.4254805999999999,DWARF,9.8479996,49.5128813,201443267
0.1675179,GIANT,9.2740002,49.5209769,201417656
6.1677596,DWARF,8.543999699999999,49.5237098,202437061
2.7850396,DWARF,8.2399998,49.5471597,201867974
1.8169883,DWARF,9.6260004,49.5536972,201734568
9.6294774,GIANT,9.1829996,49.5544889,240691316
3.4346208,,9.2539997,49.55590479999999,201974715
3.4350115,GIANT,9.326999699999998,49.5568273,201974722
2.7676016,DWARF,8.946999499999997,49.5581547,201867995
355.8869008,DWARF,8.717,49.5686025,26874207
9.8942536,GIANT,7.7600002,49.5750501,240694948
0.3129301,GIANT,10.088,49.577263,201417727
358.3362053,GIANT,9.119999900000002,49.5772912,431634262
10.6641373,DWARF,9.503000300000002,49.5817638,240729964
4.3598435,DWARF,10.063,49.5888464,202148537
10.8490736,DWARF,9.0860004,49.5930446,240741578
355.8254878,DWARF,9.383999800000002,49.6049044,26874264
11.080639,GIANT,9.7220001,49.6067403,240755967
4.5316817,GIANT,9.592,49.6186231,202152539
10.4811356,DWARF,9.2489996,49.6218894,240726314
1.4904498,DWARF,7.5500002,49.6268033,201649546
2.4958673,DWARF,8.7910004,49.6304188,201787730
6.211892400000001,GIANT,9.6140003,49.6324493,202436911
1.223922,GIANT,9.4619999,49.6469893,201575219
1.9287467,GIANT,9.8120003,49.6498255,201702981
11.8646825,DWARF,8.3500004,49.6524059,240787370
6.4571917,GIANT,8.4200001,49.6576023,202493464
1.8693003,GIANT,9.5679998,49.6889105,201702921
1.0024785,DWARF,9.0369997,49.6928249,201523301
1.0058697,DWARF,9.802,49.6984407,201523316
0.7319836999999999,GIANT,9.7600002,49.7023039,201519103
3.8049488,DWARF,9.1429996,49.7051959,202041299
359.5253108,DWARF,9.6499996,49.7054329,346547343
4.4859870000000015,DWARF,9.9069996,49.7056441,202136169
1.9856346,GIANT,9.4499998,49.7220277,201738621
2.2323247000000004,DWARF,9.5579996,49.72459979999999,201783548
3.3375199,DWARF,7.3230800999999985,49.7251029,201970603
8.933646099999997,GIANT,8.8599997,49.7373851,240658357
9.0639191,GIANT,8.673000300000002,49.748736,240662105
4.799262799999998,DWARF,9.1079998,49.7573081,202218759
5.0576482,DWARF,8.6000004,49.7667857,202223054
1.3446931999999998,DWARF,7.589000200000001,49.7718442,201627886
2.282232,DWARF,10.731,49.7730241,201783481
2.2847847000000003,GIANT,10.114,49.7730982,201783479
0.5519715999999999,GIANT,7.8400002,49.7746173,201500089
5.5673362,GIANT,9.3859997,49.7768456,202327142
5.855694799999998,DWARF,8.911000300000003,49.7803744,202411174
8.044056900000001,GIANT,8.706000300000001,49.7823403,202760543
7.072225,GIANT,9.4020004,49.7877786,202592548
357.00241810000006,DWARF,8.79,49.7896268,431514478
7.483142,DWARF,9.5719995,49.7913007,202647731
358.0462651,GIANT,9.04,49.8042627,431629763
10.4285197,DWARF,7.639999900000001,49.8331626,240726027
7.820694500000001,GIANT,8.6400003,49.8435046,202710867
11.4588311,DWARF,10.695,49.8468089,240773360
11.4606383,GIANT,8.5979996,49.8483451,240773357
8.3495428,DWARF,9.1890001,49.8561216,202835813
358.4928718000001,DWARF,10.213,49.856530600000006,431682500
2.2513478,DWARF,8.029999700000001,49.860193,201783378
357.079084,GIANT,8.409999800000001,49.8636081,431514366
358.8150013,GIANT,8.9460001,49.8641067,431712150
2.6071388,GIANT,8.4309998,49.8721691,201863675
1.0443641,GIANT,7.380000099999998,49.8723938,201523527
6.8359054000000015,GIANT,9.2119999,49.8778124,202518845
2.5774553,GIANT,8.5380001,49.8807852,201863662
10.8591495,DWARF,8.1499996,49.8954052,240745257
358.9748311,GIANT,9.46,49.898847,431734977
8.6735492,GIANT,9.4589996,49.9002191,240642653
1.7847391,GIANT,9.375,49.9008096,201654078
0.8543783000000001,GIANT,9.4379997,49.90217360000001,201518839
2.1956721000000003,,10.854,49.9201732,601707979
5.2041741,GIANT,9.323,49.9238795,202281642
3.2591360000000003,DWARF,7.178100099999999,49.92850429999999,201970360
1.1432603,GIANT,9.46,49.9526683,201574835
356.6761509,GIANT,9.302,49.9555175,431454356
2.6828118,DWARF,9.128000300000002,49.9557848,201863564
2.6831994,DWARF,11.1753,49.956105,201863561
10.2875071,GIANT,8.050000200000001,49.96808220000001,240711055
5.6101812,DWARF,10.231,49.9689743,202365716
356.9040278,GIANT,9.5570002,49.9773014,431514227
357.525985,GIANT,8.203000099999999,49.9780902,431554508
0.3316118,GIANT,6.2140002,49.9834286,201418245
6.8037467000000005,DWARF,6.8203702,49.9876673,202518981
1.0367559000000002,GIANT,7.8400002,49.9880578,201523677
7.854219400000002,DWARF,9.9829998,49.988132,202711057
3.0777519,GIANT,9.5579996,50.0009783,201927700
8.020989,DWARF,9.0799999,50.0040697,202759968
10.308816,DWARF,9.5240002,50.0141152,240711109
6.9411606,,10.2539,50.02370360000001,601523642
7.8286593999999985,GIANT,9.474,50.02703070000001,202711114
357.7482834,GIANT,9.718999900000002,50.0340029,431585782
4.8998699,DWARF,8.9960003,50.0467146,202223457
3.8920187999999993,GIANT,7.4499998,50.0527281,202041778
12.0088065,DWARF,11.929,50.0622095,240791164
1.9537383,DWARF,9.531000099999998,50.0696287,201702414
355.8478418,DWARF,9.1899996,50.0706063,26874931
1.7734086,DWARF,9.258999800000002,50.0749622,201654326
11.5933386,DWARF,9.5179996,50.076148,240777343
6.291828099999999,GIANT,8.739999800000001,50.1012785,202436290
10.1019593,DWARF,9.8409996,50.104869,240706393
2.1820089,DWARF,9.2089996,50.1076446,201783064
358.4722704,DWARF,9.9289999,50.1126602,431664023
358.4741601,DWARF,11.452,50.1130854,431664024
5.0237081,GIANT,7.8000002,50.11331970000001,202223553
9.2505859,,9.4499998,50.1150606,240675185
358.0355635,GIANT,7.5900002,50.1157949,431629318
8.4091761,DWARF,8.9849997,50.1158536,202798767
10.0609754,GIANT,9.7460003,50.12117720000001,240706377
3.2433957,DWARF,9.3520002,50.1223006,201927857
2.6511018,GIANT,8.9239998,50.12656060000001,201863350
7.323063799999999,DWARF,8.869999900000002,50.13025070000001,202643066
1.0573888,DWARF,9.3400002,50.1567824,201523915
1.0583433999999998,GIANT,11.208,50.15992120000001,201523918
356.4828588,DWARF,8.4499998,50.1604474,431423355
5.8691104,GIANT,9.4829998,50.1637148,202410716
2.5261419,GIANT,10.01,50.1715804,201863293
0.4542577,GIANT,9.2819996,50.211026,201442394
8.6627894,GIANT,8.847000099999997,50.2234368,240642267
5.9686966,DWARF,8.760000199999999,50.23184129999999,202416221
4.0972619,DWARF,9.1800003,50.2340833,202086520
358.8422548,GIANT,8.3100004,50.2414282,431711638
2.1033278,DWARF,8.1099997,50.247215,201739321
7.759069599999999,GIANT,7.369999900000002,50.2553239,202670492
7.6957349000000015,DWARF,8.979000099999997,50.260185,202670478
11.6866142,DWARF,8.9139996,50.26960070000001,240777550
2.8712739,GIANT,8.743,50.2826506,201868995
2.3789676,GIANT,11.3304,50.2860827,601886655
2.3785373,GIANT,10.106,50.2866177,201802443
4.3838722,GIANT,9.2799997,50.2878885,202135401
11.7246301,DWARF,8.9399996,50.288332200000006,240777581
1.4829506,DWARF,9.6409998,50.29819620000001,201648556
12.1711879,GIANT,9.0469999,50.300266,240800686
357.0139144,GIANT,8.569999699999999,50.3019436,431513745
3.6132283,DWARF,8.3100004,50.3031986,202003961
9.3370377,DWARF,9.013999900000002,50.3077128,240674960
6.2456165,DWARF,9.3579998,50.3119339,202435995
358.8808589,DWARF,8.229000099999999,50.3208864,431711546
359.4019486,DWARF,8.9460001,50.3311939,470078940
7.8507141,DWARF,9.559,50.3341315,202711512
359.00714910000005,GIANT,9.1169996,50.3536601,431735621
0.5575084,GIANT,9.595999699999998,50.3553841,201500843
10.459659,DWARF,9.5620003,50.3786049,240725390
0.3012161,GIANT,9.8690004,50.3799611,201418772
7.3934041,GIANT,8.8599997,50.3874676,202642735
5.4333791,GIANT,9.7299995,50.3879528,202326325
7.6635262000000015,DWARF,9.493,50.4073472,202670255
11.865559199999998,DWARF,8.350999799999999,50.410033,240786562
359.3966955,DWARF,9.7309999,50.4407982,470079082
11.2910055,DWARF,9.8149996,50.4472691,240760359
359.5296111,DWARF,6.741219999999998,50.4509604,346546437
1.0627316999999998,DWARF,9.5979996,50.455055,201524325
7.0486004,DWARF,9.673000300000002,50.4691951,202548881
0.9492332,DWARF,9.4840002,50.4816488,201524360
11.6541315,GIANT,8.948,50.4845132,240777759
6.5769129,GIANT,9.595999699999998,50.4851661,202513609
8.2641725,DWARF,8.380000099999998,50.4936169,202767685
12.0658547,DWARF,9.4530001,50.49638570000001,240791629
2.9556622000000004,GIANT,8.6940002,50.5009984,201892629
0.5943980999999999,DWARF,7.461999900000001,50.501615,201501039
4.8921274000000015,DWARF,9.8030005,50.5053479,202236140
4.882021900000002,DWARF,9.505000099999998,50.50627070000001,202217809
359.8413039,GIANT,8.050000200000001,50.5071918,403211318
11.2208081,GIANT,9.493,50.5097069,240760447
10.520859800000002,,4.8018599,50.5141223,240731116
7.3637686,DWARF,10.853,50.51556160000001,202642559
7.364310099999999,DWARF,10.427,50.5156374,202642562
1.3733169,DWARF,11.853,50.52097360000001,601734919
1.3733977,GIANT,7.908999900000001,50.521194,201628891
359.8131352,GIANT,7.23,50.5285047,403211291
6.3227663,DWARF,9.5019999,50.5305639,202435703
359.4616362,DWARF,9.2840004,50.5380237,346546296
1.6473322,DWARF,10.41,50.5408472,201654996
1.6540586,GIANT,10.276,50.5416279,201655002
356.8500543,DWARF,9.1680002,50.55358579999999,431486590
5.6342574,GIANT,10.018,50.5550973,202366512
6.115012200000002,DWARF,9.005000099999998,50.5601999,202416668
4.307549,DWARF,9.3430004,50.5732975,202092636
4.3058510000000005,,10.18,50.573388,601797415
4.3077508,,9.9125004,50.573573,601797419
355.677248,GIANT,8.437999699999999,50.579066,26868369
6.6614183,GIANT,8.2580004,50.5854551,202513499
356.2308212,GIANT,7.719999799999999,50.5860107,26994471
7.299647599999999,DWARF,9.658,50.5976337,202642473
357.086201,GIANT,9.1569996,50.6110887,431520181
3.0784949,GIANT,8.9610004,50.629431,201928518
358.8268377,GIANT,9.720999699999998,50.6310098,431711082
11.7951688,,8.5,50.6548984,240786261
356.51859,GIANT,7.3400002,50.6627507,431424082
5.0747925,GIANT,8.753000300000002,50.6714924,202247021
357.6191509,DWARF,9.996999699999998,50.6784102,431555426
2.0333364,DWARF,9.505000099999998,50.6839159,201739939
9.256258,GIANT,9.3190002,50.6932208,240674507
11.9112633,DWARF,8.75,50.6958959,240786219
4.746354,DWARF,7.829999900000002,50.6959609,202217535
359.6509501,DWARF,9.4890003,50.6972297,346553074
0.2323363,,9.5179996,50.7027237,201419201
6.2705972,DWARF,8.2700005,50.7293796,202435446
0.6665538000000001,DWARF,9.7969999,50.7306303,201501360
2.4539922,GIANT,9.4729996,50.7457144,201803077
4.955394999999998,GIANT,8.29,50.75120020000001,202236500
357.1883844,GIANT,8.3100004,50.7515516,431520380
2.9739569,GIANT,8.854000099999997,50.7526885,201892308
9.983089,GIANT,8.967,50.7655635,240705582
6.714856,DWARF,9.9460001,50.7683152,202520008
356.2756746,GIANT,9.3389997,50.77215089999999,26994732
356.5556623,DWARF,7.98,50.7846531,431453123
0.0503231,GIANT,8.6000004,50.790475,201412444
358.299077,GIANT,9.5450001,50.8010641,431636059
2.5270061000000004,GIANT,8.5,50.8070324,201813320
2.8694074,GIANT,9.6079998,50.8207715,201869677
10.0653801,DWARF,9.4890003,50.8233456,240705504
2.2968699,GIANT,9.099,50.8288536,201782071
359.8905141,DWARF,7.2025099,50.8345514,403210852
359.5177361,DWARF,9.119999900000002,50.836175,346545884
2.8408225,GIANT,9.0299997,50.8427179,201869719
1.4304964,GIANT,9.8520002,50.84307379999999,201647771
8.9141352,DWARF,9.3319998,50.8447344,240657009
356.3211673,DWARF,9.3249998,50.8581995,26994851
5.6921178,DWARF,9.7559996,50.86139910000001,202366954
7.8158637,GIANT,9.875,50.8642086,202712190
358.8391982,DWARF,9.3900003,50.8754414,431710710
2.5681952,GIANT,8.9499998,50.8849634,201813219
6.0262258,GIANT,8.8500004,50.8933784,202417158
356.8210315,DWARF,9.4370003,50.899465,431487089
355.851493,DWARF,8.1499996,50.9068531,26876194
6.9669776,DWARF,8.930000300000003,50.912445700000006,202548284
356.205131,DWARF,8.6400003,50.912764,26994920
8.0019647,GIANT,9.6750002,50.91682210000001,202757543
6.3415104000000015,DWARF,9.638999900000002,50.9332222,202495117
11.0988777,DWARF,9.9960003,50.935012,240754436
11.0994486,DWARF,10.143,50.9360084,240754427
4.400647599999999,DWARF,9.8579998,50.9436162,202134514
2.9416245,DWARF,9.718999900000002,50.9631783,201892005
359.8135222,GIANT,9.6680002,50.9658005,403210678
10.0316532,DWARF,9.7340002,50.967665,240705294
12.2108045,,4.90554,50.9679284,240799878
2.0575089,DWARF,9.3769999,50.9860978,201740335
10.2253281,DWARF,8.8500004,50.9867612,240712341
2.9617959,DWARF,9.4499998,50.9887795,201891971
8.540179199999999,GIANT,8.430000300000001,50.9976888,240641282
357.3183369,DWARF,9.3199997,51.0063564,431530609
9.781806199999998,DWARF,8.3900003,51.0273344,240696771
1.1680079,GIANT,8.796999900000003,51.0283407,201573413
4.9572712,GIANT,9.6809998,51.0316775,202236907
359.5394455,DWARF,9.5,51.0317031,346545613
2.9103211,DWARF,9.6520004,51.048986600000006,201891893
4.4045958,DWARF,9.3900003,51.0507575,202134374
7.010987599999999,GIANT,9.369999900000002,51.0653677,202548078
6.5673102,DWARF,8.9610004,51.0662116,202512847
0.355883,DWARF,9.9610004,51.0665347,201441214
4.4646627,DWARF,8.659999800000001,51.0748268,202134345
6.0616415,GIANT,9.6999998,51.0939023,202417429
11.8429732,GIANT,7.8000002,51.0953354,240785797
10.7448569,DWARF,9.4809999,51.0972833,240739807
11.8671999,GIANT,8.1800003,51.0987957,240785791
8.143515299999999,DWARF,8.29,51.1046351,202788169
2.8510847000000004,GIANT,9.7180004,51.1062007,201870125
11.4535621,GIANT,9.9259996,51.107755,240771919
7.3716911,GIANT,9.7460003,51.1135019,202641781
6.5585178,DWARF,10.415,51.1581032,202512714
2.8232329,GIANT,9.4589996,51.1581538,201870224
358.1870406999999,DWARF,9.4350004,51.1643258,431636571
2.7001099,GIANT,8.1599998,51.1780939,201812773
8.658961300000001,DWARF,9.651,51.17845629999999,240641058
1.2386656,GIANT,8.1499996,51.1805798,201573208
5.8210904,GIANT,8.5600004,51.1951763,202409368
10.1920114,GIANT,9.2559996,51.2030676,240712593
1.9553345,DWARF,9.2473001,51.2045637,201700827
0.1940078,DWARF,9.6230001,51.2134917,201419923
0.4847936,GIANT,9.7250004,51.2265767,201440998
356.738271,,7.4899998,51.2277365,431487537
356.7323676000001,,12.9289,51.2285661,2042751370
9.5064186,DWARF,9.1850004,51.2311654,240681225
357.1206548,GIANT,9.5780001,51.23253629999999,431521106
357.5743904,DWARF,10.2916,51.25041,2042746494
355.9221465,DWARF,9.2910004,51.2644187,26876763
9.6026908,DWARF,7.6785302,51.2687684,240689108
356.536632,DWARF,9.8509998,51.271735,431425005
6.5808969,GIANT,8.0907602,51.2812041,202512541
0.0498128,GIANT,8.9499998,51.2832266,201411781
7.3069246,GIANT,8.715000199999999,51.2999043,202641538
359.6392251000001,DWARF,9.361000099999998,51.322143,346598768
357.7860169,GIANT,8.3129997,51.3417245,431583932
1.5515944,GIANT,8.4320002,51.3696381,201646960
356.769947,DWARF,9.4849997,51.3762415,431487748
359.6030153,,10.2302,51.3890063,471012246
359.6037298,,10.081,51.3894736,346545126
9.6812151,DWARF,7.8590002,51.3918752,240688954
357.74701739999995,GIANT,7.869999900000002,51.3983919,431583833
2.1409188,DWARF,9.1750002,51.4033588,201740952
2.4676005,GIANT,7.929999799999999,51.4233146,201804105
357.10941089999994,GIANT,9.7559996,51.4254167,431521348
355.6721249,DWARF,7.5500002,51.4277084,26867035
4.428783900000001,,6.0727201,51.4351981,202133804
11.9976602,DWARF,8.049099900000002,51.444038,603059298
11.996472099999998,DWARF,6.8509598,51.4447769,240792693
8.652990800000001,DWARF,8.4359999,51.4520343,240640738
9.531728,DWARF,9.0349998,51.4585567,240681562
9.7799076,DWARF,9.4169998,51.4619436,240697325
9.7867702,,9.4266996,51.4630185,603098153
6.9238158,GIANT,9.1499996,51.46461470000001,202547545
0.6657972,GIANT,7.6999998,51.47246550000001,201502383
7.5701467,DWARF,9.54,51.4750827,202649993
2.9710072,DWARF,8.6420002,51.479821,201891241
3.2161041,GIANT,7.8270000999999985,51.48543239999999,201929751
359.1557028,DWARF,8.8599997,51.49174050000001,470071400
4.309168,DWARF,9.9370003,51.4986213,202125521
9.5605817,GIANT,9.8310003,51.500742,240681615
4.0543523,DWARF,9.6210003,51.5055315,202084725
1.4171944,GIANT,9.915,51.50715039999999,201630305
357.8850058000001,DWARF,8.6499996,51.5183541,431603730
358.3965821000001,GIANT,6.7954798,51.52116710000001,431661850
7.959599000000001,DWARF,9.6829996,51.5248713,202755841
1.1844157,DWARF,8.7200003,51.5336031,201572696
11.5701664,DWARF,9.3190002,51.5418762,240771416
356.7716194,DWARF,8.930000300000003,51.5555823,431488039
7.5567494,DWARF,9.6090002,51.5590763,202650120
358.3843517,DWARF,9.5190001,51.559656,431661787
6.333221400000001,DWARF,9.861000099999998,51.571053000000006,202496001
6.333115,DWARF,9.9347,51.57125739999999,603589510
2.7465515,DWARF,9.1359997,51.5886113,201870888
3.6940583,GIANT,9.227999699999998,51.59581179999999,202002079
3.6711077,DWARF,8.1000004,51.61564310000001,202002051
357.5969122,DWARF,6.4770002,51.6208203,431556697
5.6064449,GIANT,9.6409998,51.6383095,202368072
5.9712582,GIANT,8.7580004,51.6481544,202418214
3.6210206,GIANT,9.6350002,51.6544977,202001988
8.9600659,DWARF,9.6409998,51.6567196,240655973
8.298712599999998,GIANT,9.29,51.66815689999999,202788979
0.2200186,GIANT,8.619000400000001,51.676982,201420576
11.6693256,DWARF,9.1999998,51.6876019,240779222
355.46822210000005,DWARF,9.4169998,51.695784,26801444
12.275481,DWARF,9.3509998,51.700035,240798991
8.742627,GIANT,9.6610003,51.7031766,240649128
358.8287112,DWARF,8.916999800000003,51.7254023,431709413
358.8297057,DWARF,10.7766,51.7257413,431709415
8.1262455,GIANT,6.934450099999999,51.729505,202755259
0.9010022,DWARF,10.199,51.7345474,201565276
12.301063699999998,GIANT,9.3940001,51.7437811,240807258
5.3320836,GIANT,9.2939997,51.7494849,202288992
355.5471791,DWARF,9.4280005,51.7537591,26801546
1.7033907,GIANT,9.283,51.7631432,201692809
5.801858599999999,GIANT,8.2790003,51.7688009,202375481
5.8018500999999985,DWARF,10.8346,51.76895579999999,601837462
9.0593081,GIANT,9.404000300000002,51.776149,240666623
10.8879066,GIANT,8.138999900000002,51.779998600000006,240747479
0.7713994000000001,GIANT,9.638999900000002,51.808186600000006,201516171
10.7435671,DWARF,9.802,51.8088896,240738867
7.6341936000000015,DWARF,8.888999900000002,51.8208341,202668238
357.230935,DWARF,9.2159996,51.8242573,431521975
359.7227716,DWARF,8.906000099999998,51.824469,346599503
1.1214371,GIANT,9.2200003,51.8275369,201572241
0.6273346,GIANT,8.9499998,51.8292065,201502935
3.3158178999999994,GIANT,7.8829999000000015,51.8335586,201937424
356.9968387,DWARF,8.8599997,51.8344954,431511420
8.8082759,DWARF,7.369999900000002,51.8381821,240649313
8.2478666,DWARF,10.0703,51.8525282,603128188
8.2480067,DWARF,9.3723001,51.8538046,603128186
8.2493512,DWARF,9.3290005,51.8539943,202789254
10.0205051,GIANT,7.8000002,51.8794624,240704073
6.9785414,GIANT,9.7559996,51.88814470000001,202546916
9.6040109,DWARF,10.01,51.8909198,240688262
5.0069183,GIANT,8.7049999,51.8909615,202238222
6.207694999999998,GIANT,9.4700003,51.8915593,202433684
5.6878582,GIANT,9.8149996,51.8929577,202368469
359.2912933,GIANT,9.7749996,51.89417879999999,470081158
356.9705377,GIANT,9.5,51.8956123,431511330
356.2390126,GIANT,9.4200001,51.9061799,26996497
6.280938099999998,DWARF,12.737,51.9087331,202433660
357.6678416000001,GIANT,9.3450003,51.9089021,431583023
6.2821165,DWARF,9.8900003,51.9089864,202433659
358.6318021,GIANT,9.6260004,51.9093179,431690502
10.7376166,DWARF,8.425999599999999,51.9109016,240738722
2.6204715,GIANT,7.75,51.9126159,201811671
358.3897458,GIANT,8.130000099999998,51.9371874,431661185
3.2038663,DWARF,8.647999800000001,51.9377304,201930411
0.0986978,GIANT,9.0900002,51.9387973,201410862
355.772073,GIANT,6.4450598,51.939443,26866198
12.3828133,GIANT,8.8179998,51.9444024,240807545
4.4330395,GIANT,8.621999699999998,51.9489813,202133020
10.1602164,DWARF,8.6520004,51.95027279999999,240713632
10.523010800000002,GIANT,7.935999900000001,51.9701662,240733088
9.4192043,GIANT,8.3789997,51.9816709,240682242
1.2186971000000002,GIANT,9.21,51.9821623,201572002
9.4700342,GIANT,9.2139997,51.986281700000006,240682249
359.3844088,GIANT,9.507,51.9891416,470081279
1.7474683999999998,DWARF,9.7399998,51.9982724,201693184
6.4134139,DWARF,9.6059999,52.0084424,202496686
2.3656506,GIANT,9.3149996,52.0098429,201805013
6.069055400000001,,5.585979900000001,52.0208225,202418751
2.4316086,,10.8705,52.0262009,601967087
2.4346234,GIANT,7.485000099999999,52.02835770000001,201805047
3.8771741,,9.1599998,52.03592379999999,202044621
2.4651949,DWARF,8.512000099999998,52.0412415,201805062
355.4893524,GIANT,8.869000400000003,52.0427414,26802040
2.9643814,GIANT,9.6479998,52.045433,201890273
6.265060299999999,DWARF,9.5209999,52.0614653,202433470
2.8546966,DWARF,12.8727,52.0775902,201871609
2.8524178,DWARF,9.493,52.07772,201871608
0.24877270000000004,GIANT,8.8500004,52.0794304,201421164
8.0995159,GIANT,9.0150003,52.0816233,202754228
11.7263105,GIANT,9.3450003,52.0875281,240779693
11.7256434,GIANT,12.564,52.088094,240779691
357.7910104,DWARF,8.569999699999999,52.0900523,431582733
11.3331621,DWARF,9.3360004,52.0966158,240762265
10.4518668,DWARF,9.3520002,52.0966766,240723163
